date,state,death,hospitalized,negative,positive,totalTestResults
6/3/2020,WA,1129,3543,0,23370,407704
6/4/2020,WA,1135,3578,0,23787,414081
6/5/2020,WA,1138,3615,0,24169,422150
6/6/2020,WA,1149,3639,0,24496,426922
6/7/2020,WA,1153,3652,0,24889,430047
6/8/2020,WA,1159,3669,0,25052,440607
6/9/2020,WA,1161,3699,0,25162,452358
6/10/2020,WA,1176,3747,0,25672,464779
6/11/2020,WA,1190,3773,0,26081,476749
6/12/2020,WA,1194,3772,0,26452,486386
6/13/2020,WA,1204,3817,0,26852,492809
6/14/2020,WA,1213,3845,0,27242,496902
6/15/2020,WA,1217,3856,0,27435,508785
6/16/2020,WA,1221,3894,0,27571,521345
6/17/2020,WA,1231,3915,0,28091,532140
6/18/2020,WA,1226,3938,0,28585,541935
6/19/2020,WA,1245,3959,0,29045,551941
6/20/2020,WA,1255,4003,0,29587,559013
6/21/2020,WA,1265,4030,0,30108,562810
6/22/2020,WA,1270,4049,0,30423,576444
6/23/2020,WA,1276,4062,0,30614,589542
6/24/2020,WA,1284,4067,0,31338,604087
6/25/2020,WA,1293,4093,0,31958,617320
6/26/2020,WA,1300,4106,0,32634,630907
6/27/2020,WA,1304,4194,0,33295,639585
6/28/2020,WA,1310,4240,0,33921,644439
6/29/2020,WA,1310,4275,0,34414,662055
6/30/2020,WA,1320,4323,0,34680,679784
7/1/2020,WA,1332,4361,0,35669,695932
7/2/2020,WA,1339,4402,0,36589,710743
7/3/2020,WA,1342,4442,0,37473,720812
7/4/2020,WA,1352,4463,0,38361,725446
7/5/2020,WA,1354,4473,0,38814,730249
7/6/2020,WA,1359,4482,0,39055,747998
7/7/2020,WA,1370,4544,0,39356,765654
7/8/2020,WA,1384,4582,0,40341,781051
7/9/2020,WA,1394,4630,0,41403,793550
7/10/2020,WA,1409,4665,0,42375,807777
7/11/2020,WA,1424,4662,0,43241,818120
7/12/2020,WA,1424,4662,0,44091,823502
7/13/2020,WA,1438,4751,0,44633,842062
7/14/2020,WA,1399,4778,0,44977,859975
7/15/2020,WA,1404,4788,0,46070,876825
7/16/2020,WA,1421,4829,0,47039,892236
7/17/2020,WA,1427,4944,0,48039,908633
7/18/2020,WA,1434,4984,0,48900,918320
7/19/2020,WA,1444,5033,0,49808,923531
7/20/2020,WA,1447,5063,0,50343,941258
7/21/2020,WA,1453,5102,0,50686,958315
7/22/2020,WA,1465,5161,0,51686,974082
7/23/2020,WA,1468,5211,0,52782,988535
7/24/2020,WA,1482,5276,0,53809,1003710
7/25/2020,WA,1495,5301,0,54716,1013279
7/26/2020,WA,1494,5341,0,55526,1018223
7/27/2020,WA,1501,5374,0,56001,1035519
7/28/2020,WA,1518,5397,0,56338,1051622
7/29/2020,WA,1548,5474,0,57339,1066898
7/30/2020,WA,1555,5476,0,58298,1081486
7/31/2020,WA,1564,5568,0,59196,1096302
8/1/2020,WA,1564,5568,0,59947,1105298
8/2/2020,WA,1592,5655,0,60658,1110085
8/3/2020,WA,1596,5692,0,61074,1127619
8/4/2020,WA,1600,5744,0,61312,1143993
8/5/2020,WA,1619,5779,0,62183,1159061
8/6/2020,WA,1624,5840,0,63055,1173650
8/7/2020,WA,1653,5874,0,63823,1188665
8/8/2020,WA,1672,5890,0,64555,1198007
8/9/2020,WA,1688,5896,0,65229,1202997
8/10/2020,WA,1688,6001,0,65593,1221951
8/11/2020,WA,1697,6049,0,65806,1237902
8/12/2020,WA,1716,6102,0,66630,1254514
8/13/2020,WA,1724,6137,0,67355,1269631
8/14/2020,WA,1736,6182,0,67987,1284141
8/15/2020,WA,1755,6206,0,68615,1292977
8/16/2020,WA,1766,6230,0,69288,1297928
8/17/2020,WA,1781,6255,0,69647,1314115
8/18/2020,WA,1785,6296,0,69811,1329216
8/19/2020,WA,1809,6358,0,70481,1344043
8/20/2020,WA,1822,6388,0,71105,1356868
8/21/2020,WA,1837,6400,0,71733,1369264
8/22/2020,WA,1850,6469,0,72242,1376533
8/23/2020,WA,1857,6500,0,72793,1379036
8/24/2020,WA,1863,6530,0,73067,1380050
8/25/2020,WA,1867,6542,0,73284,1380050
8/26/2020,WA,1876,6595,0,73916,1380104
8/27/2020,WA,1880,6640,0,74525,1391309
8/28/2020,WA,1890,6674,0,75123,1408164
8/29/2020,WA,1905,6679,0,75656,1423771
8/30/2020,WA,1905,6740,0,76155,1461354
8/31/2020,WA,1905,6740,0,76480,1461354
9/1/2020,WA,1915,6763,0,76642,1473245
9/2/2020,WA,1931,6787,0,77238,1480039
9/3/2020,WA,1935,6795,0,77787,1496353
9/4/2020,WA,1945,6834,0,78315,1518089
9/5/2020,WA,1953,6848,0,78842,1534090
9/6/2020,WA,1953,6842,0,79349,1550477
9/7/2020,WA,1953,6860,0,79653,1563053
9/8/2020,WA,1953,6860,0,79816,1563053
9/9/2020,WA,1978,6966,0,80035,1583903
9/10/2020,WA,1985,6993,0,80599,1597987
9/11/2020,WA,1991,7018,0,81135,1614748
9/12/2020,WA,1991,7048,0,81610,1631162
9/13/2020,WA,1991,7081,0,82088,1644585
9/14/2020,WA,2006,7098,0,82327,1653967
9/15/2020,WA,2015,7127,0,82465,1665715
9/16/2020,WA,2020,7162,0,82976,1676702
9/17/2020,WA,2031,7196,0,83458,1691047
9/18/2020,WA,2037,7215,0,83929,1704670
9/19/2020,WA,2037,7215,0,84407,1704670
9/20/2020,WA,2037,7248,0,84942,1723040
9/21/2020,WA,2037,7262,0,85265,1736556
9/22/2020,WA,2070,7314,0,85461,1740899
9/23/2020,WA,2070,7314,0,86130,1740899
9/24/2020,WA,2081,7349,0,86729,1743296
9/25/2020,WA,2080,7357,0,87324,1783279
9/26/2020,WA,2100,7412,0,87912,1801021
9/27/2020,WA,2100,7431,0,88433,1820623
9/28/2020,WA,2100,7455,0,88761,1837206
9/29/2020,WA,2100,7477,0,88961,1848463
9/30/2020,WA,2124,7483,0,89739,1854399
10/1/2020,WA,2126,7533,0,90372,1868089
10/2/2020,WA,2132,7573,0,90990,1884074
10/3/2020,WA,2143,7586,0,91570,1905759
10/4/2020,WA,2142,7611,0,92198,1922956
10/5/2020,WA,2142,7628,0,92601,1935899
10/6/2020,WA,2158,7622,0,92853,1951407
10/7/2020,WA,2165,7673,0,93759,1961067
10/8/2020,WA,2177,7703,0,94482,1987477
10/9/2020,WA,2183,7733,0,95205,2016471
10/10/2020,WA,2190,7762,0,95931,2037946
10/11/2020,WA,2190,7786,0,96632,2061438
10/12/2020,WA,2190,7786,0,97015,2061438
10/13/2020,WA,2211,7874,0,97268,2123908
10/14/2020,WA,2211,7874,0,98135,2123908
10/15/2020,WA,2221,7883,0,98903,2146509
10/16/2020,WA,2232,7956,0,99674,2169192
10/17/2020,WA,2239,7971,0,100444,2194254
10/18/2020,WA,2239,7994,0,101108,2214560
10/19/2020,WA,2239,8018,0,101517,2230785
10/20/2020,WA,2258,8077,0,101815,2244336
10/21/2020,WA,2282,8124,0,102728,2252788
10/22/2020,WA,2286,8149,0,103646,2276453
10/23/2020,WA,2289,8183,0,104431,2296275
10/24/2020,WA,2296,8231,0,105280,2318931
10/25/2020,WA,2296,8280,0,106115,2360387
10/26/2020,WA,2296,8280,0,106704,2360387
10/27/2020,WA,2321,8322,0,107052,2372596
10/28/2020,WA,2337,8358,0,108185,2362595
10/29/2020,WA,2353,8383,0,109260,2383332
10/30/2020,WA,2359,8467,0,110362,2405352
10/31/2020,WA,2366,8522,0,111607,2426385
11/1/2020,WA,2366,8571,0,112754,2450122
11/2/2020,WA,2366,8611,0,113541,2469146
11/3/2020,WA,2378,8634,0,114084,2470185
11/4/2020,WA,2400,8675,0,115790,2495151
11/5/2020,WA,2416,8735,0,117385,2519494
11/6/2020,WA,2431,8784,0,119257,2541074
11/7/2020,WA,2439,8791,0,121381,2568257
11/8/2020,WA,2439,8795,0,123312,2592766
11/9/2020,WA,2439,8803,0,124719,2612198
11/10/2020,WA,2460,9031,0,125496,2627515
11/11/2020,WA,2482,9092,0,128209,2644425
11/12/2020,WA,2482,9092,0,130593,2644425
11/13/2020,WA,2507,9178,0,132756,2694170
11/14/2020,WA,2519,9266,0,135666,2722087
11/15/2020,WA,2519,9281,0,138276,2748782
11/16/2020,WA,2519,9425,0,140157,2778095
11/17/2020,WA,2548,9518,0,141326,2795736
11/18/2020,WA,2571,9573,0,144780,2813081
11/19/2020,WA,2592,9622,0,147996,2835472
11/20/2020,WA,2603,9653,0,151066,2856474
11/21/2020,WA,2619,9717,0,154148,2877894
11/22/2020,WA,2619,9765,0,157341,2894367
11/23/2020,WA,2619,9765,0,159231,2894367
11/24/2020,WA,2655,10096,0,160636,2894367
11/25/2020,WA,2690,10166,0,164314,2894367
11/26/2020,WA,2704,10242,0,167471,2894367
11/27/2020,WA,2704,10242,0,170407,2894367
11/28/2020,WA,2703,10496,0,170937,2894367
11/29/2020,WA,2703,10663,0,173561,2894367
11/30/2020,WA,2703,10759,0,175740,2894367
12/1/2020,WA,2774,10895,0,177054,2894367
12/2/2020,WA,2805,10920,0,181756,2894367
12/3/2020,WA,2850,10954,0,185157,2894367
12/4/2020,WA,2900,11195,0,188469,2894367
12/5/2020,WA,2925,11273,0,191607,3120146
12/6/2020,WA,2925,11475,0,194687,3133845
12/7/2020,WA,2925,11544,0,196460,3143000
12/8/2020,WA,2941,11696,0,197642,3164714
12/9/2020,WA,2967,11841,0,201292,3197050
12/10/2020,WA,3016,11996,0,204269,3225428
12/11/2020,WA,2850,12084,0,206826,3256838
12/12/2020,WA,2879,12237,0,209247,3285936
12/13/2020,WA,2879,12368,0,211475,3320070
12/14/2020,WA,2879,12525,0,212885,3347903
12/15/2020,WA,2918,12649,0,213537,3380344
12/16/2020,WA,2953,12773,0,214204,3411676
12/17/2020,WA,3042,13074,0,214265,3432892
12/18/2020,WA,3117,13235,0,217205,3432892
12/19/2020,WA,3104,13291,0,220268,3478628
12/20/2020,WA,3104,13391,0,222600,3503577
12/21/2020,WA,3104,13391,0,222600,3503577
12/22/2020,WA,3106,13515,0,226635,3559695
12/23/2020,WA,3131,13590,0,227887,3590459
12/24/2020,WA,3162,13617,0,230202,3620650
12/25/2020,WA,3184,13908,0,233093,3649210
12/26/2020,WA,3184,13908,0,233093,3649210
12/27/2020,WA,3184,14096,0,236719,3710779
12/28/2020,WA,3184,14096,0,236719,3710779
12/29/2020,WA,3195,14276,0,238672,3768662
12/30/2020,WA,3369,14445,0,240846,3798321
12/31/2020,WA,3420,14571,0,242330,3805390
3/3/2020,WI,0,0,0,0,7
3/4/2020,WI,0,0,19,1,7
3/5/2020,WI,0,0,19,1,12
3/6/2020,WI,0,0,31,1,21
3/7/2020,WI,0,0,31,1,31
3/8/2020,WI,0,0,31,1,31
3/9/2020,WI,0,0,36,1,31
3/10/2020,WI,0,0,36,2,40
3/11/2020,WI,0,0,43,3,59
3/12/2020,WI,0,0,84,9,105
3/13/2020,WI,0,0,169,23,176
3/14/2020,WI,0,0,169,23,306
3/15/2020,WI,0,0,313,37,577
3/16/2020,WI,0,0,504,56,942
3/17/2020,WI,0,0,1038,83,1320
3/18/2020,WI,0,0,1577,121,2130
3/19/2020,WI,0,0,2192,174,3185
3/20/2020,WI,3,0,3455,235,4448
3/21/2020,WI,4,0,4628,315,6050
3/22/2020,WI,4,0,6230,425,7360
3/23/2020,WI,5,0,7050,466,8347
3/24/2020,WI,5,0,8237,525,9606
3/25/2020,WI,7,0,10089,667,11252
3/26/2020,WI,8,0,11583,806,12877
3/27/2020,WI,13,0,13140,969,14689
3/28/2020,WI,13,0,15232,1134,16392
3/29/2020,WI,13,0,16550,1276,17721
3/30/2020,WI,14,0,15856,1422,18995
3/31/2020,WI,16,337,17375,1585,20389
4/1/2020,WI,24,398,18819,1821,22446
4/2/2020,WI,31,461,20317,2040,24139
4/3/2020,WI,37,487,22377,2263,26043
4/4/2020,WI,56,588,23859,2476,28196
4/5/2020,WI,68,624,25169,2643,30034
4/6/2020,WI,77,668,26574,2866,31637
4/7/2020,WI,92,745,28512,3064,33057
4/8/2020,WI,99,790,30115,3279,34835
4/9/2020,WI,111,843,31424,3443,36705
4/10/2020,WI,128,904,33225,3665,38703
4/11/2020,WI,137,950,34680,3822,40490
4/12/2020,WI,144,974,35916,3964,42017
4/13/2020,WI,154,993,36769,4080,43120
4/14/2020,WI,170,1049,37997,4246,44493
4/15/2020,WI,182,1091,39326,4453,46244
4/16/2020,WI,197,1121,40974,4636,48018
4/17/2020,WI,205,1153,42365,4839,49983
4/18/2020,WI,211,1176,43962,5013,52091
4/19/2020,WI,220,1190,45323,5176,54081
4/20/2020,WI,230,1211,46603,5353,55407
4/21/2020,WI,242,1252,47841,5509,57413
4/22/2020,WI,246,1302,49502,5766,60111
4/23/2020,WI,257,1318,51456,6011,63003
4/24/2020,WI,262,1353,54573,6364,65802
4/25/2020,WI,266,1376,57138,6715,68761
4/26/2020,WI,272,1397,59235,6963,71627
4/27/2020,WI,281,1415,61311,7161,73875
4/28/2020,WI,300,1456,63535,7391,76980
4/29/2020,WI,308,1489,66630,7660,80656
4/30/2020,WI,316,1512,69394,8052,84901
5/1/2020,WI,327,1544,72566,8550,88707
5/2/2020,WI,334,1591,75570,8920,92814
5/3/2020,WI,339,1608,77997,9227,97080
5/4/2020,WI,340,1621,80467,9538,100579
5/5/2020,WI,353,1663,83967,9896,104493
5/6/2020,WI,362,1694,87826,10262,109754
5/7/2020,WI,374,1732,93035,10621,116121
5/8/2020,WI,384,1767,97265,11030,121754
5/9/2020,WI,398,1806,101935,11402,127535
5/10/2020,WI,400,1820,105163,11694,133144
5/11/2020,WI,409,1846,108033,11920,137837
5/12/2020,WI,418,1877,112748,12131,142841
5/13/2020,WI,421,1908,117111,12449,149648
5/14/2020,WI,434,1939,122598,12869,157960
5/15/2020,WI,445,1977,128657,13344,166706
5/16/2020,WI,453,2018,134206,13878,176642
5/17/2020,WI,453,2038,139674,14257,184461
5/18/2020,WI,459,2068,144502,14442,190832
5/19/2020,WI,467,2110,148237,14692,198904
5/20/2020,WI,481,2161,154300,15269,210815
5/21/2020,WI,487,2218,163238,15792,224508
5/22/2020,WI,496,2259,172703,16340,236020
5/23/2020,WI,507,2292,179329,16843,247037
5/24/2020,WI,510,2315,186206,17253,258534
5/25/2020,WI,514,2339,193379,17571,270195
5/26/2020,WI,517,2362,200874,17867,280179
5/27/2020,WI,539,2411,210605,18513,293814
5/28/2020,WI,550,2452,220719,19077,306408
5/29/2020,WI,568,2499,233588,19843,318485
5/30/2020,WI,588,2563,242908,20382,330781
5/31/2020,WI,592,2583,250103,20564,342196
6/1/2020,WI,595,2603,253595,20736,353637
6/2/2020,WI,607,2643,263743,21155,365608
6/3/2020,WI,616,2700,279711,21661,376851
6/4/2020,WI,626,2739,291367,22193,390200
6/5/2020,WI,633,2791,303332,22599,403728
6/6/2020,WI,645,2832,314802,22937,415936
6/7/2020,WI,647,2848,325867,23212,426055
6/8/2020,WI,646,2860,333253,23434,434433
6/9/2020,WI,661,2904,347210,23734,442511
6/10/2020,WI,671,2943,357112,24070,454358
6/11/2020,WI,682,2976,366054,24441,468731
6/12/2020,WI,689,3003,377362,24795,481690
6/13/2020,WI,691,3035,388399,25089,495117
6/14/2020,WI,692,3049,397366,25340,505127
6/15/2020,WI,694,3061,403447,25546,513940
6/16/2020,WI,703,3096,414330,25844,521515
6/17/2020,WI,712,3128,423736,26129,533187
6/18/2020,WI,719,3160,433913,26590,547362
6/19/2020,WI,730,3177,444751,26913,561349
6/20/2020,WI,744,3203,454563,27326,575029
6/21/2020,WI,744,3220,460334,27615,585943
6/22/2020,WI,745,3231,466634,27878,594804
6/23/2020,WI,750,3268,478165,28175,603428
6/24/2020,WI,757,3299,487803,28641,616024
6/25/2020,WI,766,3326,498561,29105,633173
6/26/2020,WI,766,3351,507168,29668,646391
6/27/2020,WI,777,3382,515723,30227,661113
6/28/2020,WI,777,3393,521747,30707,674035
6/29/2020,WI,784,3407,527359,31033,687226
6/30/2020,WI,784,3446,539539,31662,697998
7/1/2020,WI,793,3482,551607,32225,711741
7/2/2020,WI,800,3519,563946,32809,727814
7/3/2020,WI,803,3555,573553,33431,744970
7/4/2020,WI,803,3574,579637,34207,762789
7/5/2020,WI,803,3586,584111,34740,775047
7/6/2020,WI,803,3602,588913,35230,784115
7/7/2020,WI,812,3639,601012,35765,793502
7/8/2020,WI,814,3683,611150,36410,810157
7/9/2020,WI,816,3726,623554,37210,828148
7/10/2020,WI,821,3766,635411,38099,847824
7/11/2020,WI,828,3797,646504,39080,865483
7/12/2020,WI,827,3824,653352,39877,882641
7/13/2020,WI,827,3850,659479,40382,897045
7/14/2020,WI,833,3892,673195,41349,913302
7/15/2020,WI,834,3923,686299,42197,933612
7/16/2020,WI,838,3968,699670,43139,953377
7/17/2020,WI,840,4031,712197,44068,976125
7/18/2020,WI,850,4082,723643,45099,998378
7/19/2020,WI,851,4107,730902,45948,1018322
7/20/2020,WI,853,4129,737191,46675,1034736
7/21/2020,WI,866,4194,750562,47836,1052376
7/22/2020,WI,872,4225,764630,48583,1074345
7/23/2020,WI,885,4273,778842,49669,1094528
7/24/2020,WI,885,4327,795280,50727,1118188
7/25/2020,WI,898,4368,808528,51715,1138167
7/26/2020,WI,899,4394,817549,52680,1154619
7/27/2020,WI,900,4420,823905,53281,1169575
7/28/2020,WI,913,4493,837567,54064,1181765
7/29/2020,WI,918,4539,851391,54988,1202789
7/30/2020,WI,926,4590,867602,56079,1226990
7/31/2020,WI,941,4637,882149,56934,1247008
8/1/2020,WI,954,4681,895945,58058,1265723
8/2/2020,WI,955,4717,904666,58990,1281022
8/3/2020,WI,956,4732,911435,59401,1294013
8/4/2020,WI,968,4783,928845,60171,1307072
8/5/2020,WI,977,4826,944984,61110,1326425
8/6/2020,WI,985,4881,961851,61985,1348281
8/7/2020,WI,997,4930,974948,63028,1369431
8/8/2020,WI,1003,4980,986945,64213,1387228
8/9/2020,WI,1005,5000,993742,64835,1401171
8/10/2020,WI,1005,5031,1001402,65356,1413538
8/11/2020,WI,1013,5092,1014277,66123,1424070
8/12/2020,WI,1018,5125,1023723,66654,1440290
8/13/2020,WI,1025,5170,1035195,67622,1459937
8/14/2020,WI,1032,5235,1044613,68681,1480116
8/15/2020,WI,1045,5275,1055119,69547,1499647
8/16/2020,WI,1046,5304,1060533,70246,1513039
8/17/2020,WI,1046,5327,1066040,70715,1523891
8/18/2020,WI,1059,5380,1075397,71424,1533771
8/19/2020,WI,1067,5430,1084163,72134,1550617
8/20/2020,WI,1074,5469,1093294,72903,1571354
8/21/2020,WI,1075,5505,1103038,73751,1589087
8/22/2020,WI,1089,5545,1110788,74726,1605324
8/23/2020,WI,1089,5558,1115149,75205,1616301
8/24/2020,WI,1089,5573,1119622,75619,1629764
8/25/2020,WI,1102,5610,1128971,76306,1639656
8/26/2020,WI,1108,5651,1138581,77092,1657496
8/27/2020,WI,1119,5684,1148494,78004,1675074
8/28/2020,WI,1121,5736,1156807,78868,1699431
8/29/2020,WI,1127,5775,1164740,79730,1715293
8/30/2020,WI,1130,5804,1169302,80300,1728511
8/31/2020,WI,1130,5817,1172854,80568,1739813
9/1/2020,WI,1139,5878,1183717,81604,1753134
9/2/2020,WI,1150,5916,1191548,82182,1770546
9/3/2020,WI,1154,5946,1199999,82922,1786144
9/4/2020,WI,1161,5998,1210203,84464,1807631
9/5/2020,WI,1176,6048,1217278,85463,1827201
9/6/2020,WI,1176,6070,1221894,86353,1841797
9/7/2020,WI,1176,6089,1226793,86928,1853736
9/8/2020,WI,1176,6118,1230159,87677,1864876
9/9/2020,WI,1191,6173,1238173,88590,1874616
9/10/2020,WI,1201,6222,1245448,90182,1898237
9/11/2020,WI,1205,6263,1254034,91625,1917996
9/12/2020,WI,1217,6309,1264305,93055,1935503
9/13/2020,WI,1218,6332,1270458,94679,1954360
9/14/2020,WI,1218,6350,1273607,95497,1966795
9/15/2020,WI,1229,6406,1284525,96938,1982324
9/16/2020,WI,1237,6454,1295313,98440,2001116
9/17/2020,WI,1239,6522,1304724,100574,2029596
9/18/2020,WI,1246,6569,1315258,103154,2057042
9/19/2020,WI,1249,6619,1325447,105557,2084412
9/20/2020,WI,1250,6653,1332102,107292,2104220
9/21/2020,WI,1252,6692,1337627,108588,2121214
9/22/2020,WI,1259,6765,1348492,110327,2139687
9/23/2020,WI,1268,6821,1360183,112222,2161328
9/24/2020,WI,1275,6897,1371070,114700,2192451
9/25/2020,WI,1284,6962,1383645,117329,2220895
9/26/2020,WI,1291,7041,1393412,120231,2251324
9/27/2020,WI,1291,7095,1399218,122478,2279551
9/28/2020,WI,1293,7142,1405377,124217,2302936
9/29/2020,WI,1310,7209,1413774,126664,2323864
9/30/2020,WI,1337,7300,1423247,129123,2346977
10/1/2020,WI,1358,7409,1434721,132123,2379952
10/2/2020,WI,1363,7506,1445571,134948,2411834
10/3/2020,WI,1383,7588,1456763,138002,2440309
10/4/2020,WI,1388,7646,1465713,139928,2466174
10/5/2020,WI,1392,7702,1472577,141655,2487949
10/6/2020,WI,1410,7810,1482116,143730,2511073
10/7/2020,WI,1426,7951,1493304,146193,2538419
10/8/2020,WI,1435,8061,1506828,149467,2568842
10/9/2020,WI,1451,8199,1518662,152631,2603653
10/10/2020,WI,1468,8319,1530306,155602,2636412
10/11/2020,WI,1475,8398,1537877,158315,2664673
10/12/2020,WI,1484,8454,1545692,160331,2689612
10/13/2020,WI,1518,8601,1556954,163759,2719579
10/14/2020,WI,1547,8754,1568389,167082,2746785
10/15/2020,WI,1565,8892,1579844,171122,2780644
10/16/2020,WI,1588,9027,1590569,175227,2815801
10/17/2020,WI,1588,9027,1590569,175227,2848236
10/18/2020,WI,1588,9027,1590569,175227,2875130
10/19/2020,WI,1617,9319,1703813,183142,2895243
10/20/2020,WI,1652,9537,1712883,187828,2910573
10/21/2020,WI,1702,9704,1718564,192191,2924206
10/22/2020,WI,1725,9855,1730646,195823,2965073
10/23/2020,WI,1774,10038,1744072,200466,3005516
10/24/2020,WI,1803,10237,1757630,205139,3046677
10/25/2020,WI,1813,10332,1768026,208917,3075804
10/26/2020,WI,1824,10416,1777892,211928,3103682
10/27/2020,WI,1895,10636,1789158,217429,3138375
10/28/2020,WI,1943,10810,1795161,221559,3160380
10/29/2020,WI,2003,11003,1803465,226705,3198101
10/30/2020,WI,2029,11145,1817061,232062,3235669
10/31/2020,WI,2092,11374,1826636,237870,3289120
11/1/2020,WI,2110,11497,1841205,241423,3310356
11/2/2020,WI,2113,11597,1846618,244928,3327915
11/3/2020,WI,2171,11844,1861962,251032,3377088
11/4/2020,WI,2229,12087,1872295,257287,3408453
11/5/2020,WI,2269,12310,1881813,263571,3440030
11/6/2020,WI,2333,12554,1896457,269982,3497021
11/7/2020,WI,2381,12727,1908320,277503,3540075
11/8/2020,WI,2392,12839,1916801,281910,3564737
11/9/2020,WI,2410,12939,1926518,286380,3597294
11/10/2020,WI,2482,13230,1939444,293812,3644867
11/11/2020,WI,2554,13507,1949868,301349,3679124
11/12/2020,WI,2621,13771,1964799,309572,3728583
11/13/2020,WI,2683,14045,1975512,318023,3768197
11/14/2020,WI,2739,14226,1989320,323604,3822407
11/15/2020,WI,2751,14381,2001239,329924,3865176
11/16/2020,WI,2764,14499,2009148,334562,3893526
11/17/2020,WI,2867,14817,2024801,342155,3946276
11/18/2020,WI,2925,15100,2036941,350665,3986414
11/19/2020,WI,3010,15336,2049526,358113,4032192
11/20/2020,WI,3091,15526,2062191,365190,4082743
11/21/2020,WI,3143,15734,2073860,372219,4122179
11/22/2020,WI,3150,15823,2085252,376238,4162656
11/23/2020,WI,3158,15930,2094448,379693,4196070
11/24/2020,WI,3272,16209,2104756,386441,4234962
11/25/2020,WI,3343,16457,2116549,392438,4281647
11/26/2020,WI,3415,16658,2125202,398104,4318215
11/27/2020,WI,3434,16715,2133700,399526,4351880
11/28/2020,WI,3464,16882,2138110,404999,4373089
11/29/2020,WI,3487,16999,2143790,409054,4398150
11/30/2020,WI,3494,17095,2149996,411730,4426030
12/1/2020,WI,3611,17372,2156410,416365,4453101
12/2/2020,WI,3703,17569,2162616,420930,4479199
12/3/2020,WI,3773,17741,2169970,426534,4517462
12/4/2020,WI,3842,17943,2180320,432207,4556566
12/5/2020,WI,3934,18126,2188949,437918,4595523
12/6/2020,WI,3952,18216,2196722,441067,4623227
12/7/2020,WI,3973,18286,2202473,443389,4651055
12/8/2020,WI,4054,18500,2207950,448009,4676749
12/9/2020,WI,4142,18715,2216057,452180,4708409
12/10/2020,WI,4209,18875,2224578,456889,4745656
12/11/2020,WI,4266,19020,2231765,461367,4777544
12/12/2020,WI,4324,19162,2241348,465991,4821001
12/13/2020,WI,4339,19249,2250766,468956,4857315
12/14/2020,WI,4352,19326,2255994,471285,4879587
12/15/2020,WI,4408,19510,2259792,475340,4899044
12/16/2020,WI,4493,19656,2266641,478162,4927703
12/17/2020,WI,4561,19785,2273936,482443,4966237
12/18/2020,WI,4632,19930,2281130,486364,5004584
12/19/2020,WI,4722,20052,2288331,490679,5040107
12/20/2020,WI,4743,20120,2294198,492724,5064685
12/21/2020,WI,4751,20168,2299265,494353,5088920
12/22/2020,WI,4879,20355,2303714,497380,5110544
12/23/2020,WI,4953,20519,2309991,500443,5139420
12/24/2020,WI,5019,20647,2317710,503706,5179199
12/25/2020,WI,5025,20703,2324819,505345,5218324
12/26/2020,WI,5029,20734,2330080,506022,5241343
12/27/2020,WI,5039,20829,2332695,508580,5252692
12/28/2020,WI,5060,20911,2336531,510137,5265766
12/29/2020,WI,5152,21081,2340164,513056,5283315
12/30/2020,WI,5192,21207,2344771,516226,5308808
12/31/2020,WI,5242,21350,2350669,520438,5348488
3/6/2020,WV,0,0,1,0,1
3/7/2020,WV,0,0,2,0,2
3/8/2020,WV,0,0,2,0,2
3/9/2020,WV,0,0,2,0,2
3/10/2020,WV,0,0,2,0,2
3/11/2020,WV,0,0,3,0,3
3/12/2020,WV,0,0,7,0,7
3/13/2020,WV,0,0,17,0,17
3/14/2020,WV,0,0,26,0,26
3/15/2020,WV,0,0,38,0,38
3/16/2020,WV,0,0,80,0,80
3/17/2020,WV,0,0,80,0,80
3/18/2020,WV,0,0,122,1,123
3/19/2020,WV,0,0,143,2,145
3/20/2020,WV,0,0,219,7,226
3/21/2020,WV,0,1,330,11,341
3/22/2020,WV,0,1,385,12,397
3/23/2020,WV,0,1,444,16,460
3/24/2020,WV,0,1,610,20,630
3/25/2020,WV,0,1,759,39,798
3/26/2020,WV,0,1,1031,51,1082
3/27/2020,WV,0,1,1779,76,1855
3/28/2020,WV,0,1,2331,96,2427
3/29/2020,WV,0,1,2705,113,2818
3/30/2020,WV,1,1,2984,126,3110
3/31/2020,WV,1,1,3981,162,4143
4/1/2020,WV,1,1,4384,191,4575
4/2/2020,WV,2,1,5276,217,5493
4/3/2020,WV,2,1,6130,237,6367
4/4/2020,WV,2,0,7404,282,7686
4/5/2020,WV,3,0,8514,324,8838
4/6/2020,WV,4,0,9595,345,9940
4/7/2020,WV,4,0,11647,412,12059
4/8/2020,WV,4,0,12083,462,12545
4/9/2020,WV,5,0,13340,523,13863
4/10/2020,WV,5,0,14001,554,14555
4/11/2020,WV,5,0,14875,577,15452
4/12/2020,WV,8,0,15646,611,16257
4/13/2020,WV,9,164,16029,626,16655
4/14/2020,WV,9,164,16398,640,17038
4/15/2020,WV,10,164,16954,702,17656
4/16/2020,WV,13,0,17567,739,18306
4/17/2020,WV,13,0,17927,754,18681
4/18/2020,WV,16,0,18655,785,19440
4/19/2020,WV,18,0,19168,863,20031
4/20/2020,WV,24,0,21253,902,22155
4/21/2020,WV,26,0,21849,914,22763
4/22/2020,WV,26,0,24897,939,25836
4/23/2020,WV,29,0,26938,967,27905
4/24/2020,WV,32,0,28823,988,29811
